TOT,Feature Type,Window Size,Step Size,Components Slow,Mixtures Slow,Components Fast,Mixtures Fast,Covariance Type,Mean Accuracy,Standard Deviation,Max Accuracy,Min Accuracy,True Positives,False Positives,True Negatives,False Negatives,Precision,Recall,F1 Score
3,Relevant Features,3s,1s,4,1,4,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,1,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,2,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,3,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,2,4,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,1,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,2,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,3,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,3,4,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,1,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,2,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,3,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,1,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,1,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,2,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,2,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,3,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,3,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,4,full,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,4,diag,,,,,,,,,,,
3,Relevant Features,3s,1s,4,4,4,4,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,1,1,full,0.6044444444444445,0.0486024781673896,0.7283950617283951,0.4567901234567901,22.0,11.0,37.0,11.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
3,Relevant Features,1s,1s,1,1,1,1,diag,0.5604938271604938,0.0499351812744609,0.6666666666666666,0.4320987654320987,19.0,14.0,35.0,13.0,0.5757575757575758,0.59375,0.5846153846153846
3,Relevant Features,1s,1s,1,1,1,1,spherical,0.5350617283950616,0.05063895952641,0.6419753086419753,0.4320987654320987,21.0,12.0,31.0,17.0,0.6363636363636364,0.5526315789473685,0.5915492957746479
3,Relevant Features,1s,1s,1,1,1,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,1,2,diag,0.4125925925925924,0.0299966974760996,0.6049382716049383,0.382716049382716,19.0,14.0,30.0,18.0,0.5757575757575758,0.5135135135135135,0.5428571428571428
3,Relevant Features,1s,1s,1,1,1,2,spherical,0.4841975308641976,0.060218066358257,0.6296296296296297,0.3580246913580246,28.0,5.0,23.0,25.0,0.8484848484848485,0.5283018867924528,0.6511627906976744
3,Relevant Features,1s,1s,1,1,1,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,1,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,1,3,spherical,0.4498765432098766,0.0462697866488599,0.5925925925925926,0.345679012345679,27.0,6.0,21.0,27.0,0.8181818181818182,0.5,0.6206896551724137
3,Relevant Features,1s,1s,1,1,1,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,1,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,1,4,spherical,0.4392592592592593,0.0332270826050423,0.5185185185185185,0.3580246913580246,33.0,0.0,9.0,39.0,1.0,0.4583333333333333,0.6285714285714286
3,Relevant Features,1s,1s,1,1,2,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,2,1,diag,0.4101234567901233,0.0133630213607257,0.5185185185185185,0.3950617283950617,23.0,10.0,19.0,29.0,0.696969696969697,0.4423076923076923,0.5411764705882354
3,Relevant Features,1s,1s,1,1,2,1,spherical,0.4795061728395062,0.0565405142491847,0.654320987654321,0.3333333333333333,25.0,8.0,28.0,20.0,0.7575757575757576,0.5555555555555556,0.6410256410256411
3,Relevant Features,1s,1s,1,1,2,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,2,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,2,2,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,2,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,2,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,2,3,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,2,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,2,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,2,4,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,1,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,1,spherical,0.4388888888888889,0.0369701041288618,0.5185185185185185,0.3580246913580246,30.0,3.0,12.0,36.0,0.9090909090909092,0.4545454545454545,0.6060606060606061
3,Relevant Features,1s,1s,1,1,3,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,2,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,3,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,3,4,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,1,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,1,spherical,0.4240740740740741,0.0227224226164271,0.4938271604938271,0.3580246913580246,32.0,1.0,8.0,40.0,0.9696969696969696,0.4444444444444444,0.6095238095238095
3,Relevant Features,1s,1s,1,1,4,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,2,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,3,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,1,4,4,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,1,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,1,1,diag,0.5848148148148149,0.0285105007167579,0.6419753086419753,0.4691358024691358,15.0,18.0,37.0,11.0,0.4545454545454545,0.5769230769230769,0.5084745762711863
3,Relevant Features,1s,1s,1,2,1,1,spherical,0.5660493827160492,0.0409599415461212,0.654320987654321,0.4444444444444444,19.0,14.0,34.0,14.0,0.5757575757575758,0.5757575757575758,0.5757575757575758
3,Relevant Features,1s,1s,1,2,1,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,1,2,diag,0.4690123456790123,0.0782270972106038,0.7160493827160493,0.3580246913580246,19.0,14.0,39.0,9.0,0.5757575757575758,0.6785714285714286,0.6229508196721312
3,Relevant Features,1s,1s,1,2,1,2,spherical,0.5398765432098765,0.0625099900566427,0.6666666666666666,0.3703703703703703,14.0,19.0,40.0,8.0,0.4242424242424242,0.6363636363636364,0.5090909090909091
3,Relevant Features,1s,1s,1,2,1,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,1,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,1,3,spherical,0.4972839506172839,0.0639139033752268,0.6419753086419753,0.3580246913580246,24.0,9.0,28.0,20.0,0.7272727272727273,0.5454545454545454,0.6233766233766234
3,Relevant Features,1s,1s,1,2,1,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,1,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,1,4,spherical,0.4770370370370371,0.0484013601343626,0.6172839506172839,0.382716049382716,29.0,4.0,21.0,27.0,0.8787878787878788,0.5178571428571429,0.651685393258427
3,Relevant Features,1s,1s,1,2,2,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,2,1,diag,0.4638271604938271,0.074958811023782,0.6296296296296297,0.382716049382716,7.0,26.0,44.0,4.0,0.2121212121212121,0.6363636363636364,0.3181818181818182
3,Relevant Features,1s,1s,1,2,2,1,spherical,0.5296296296296297,0.0679012345679012,0.6666666666666666,0.3209876543209876,16.0,17.0,38.0,10.0,0.4848484848484848,0.6153846153846154,0.5423728813559322
3,Relevant Features,1s,1s,1,2,2,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,2,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,2,2,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,2,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,2,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,2,3,spherical,0.4529629629629629,0.0390285557821198,0.5432098765432098,0.3580246913580246,26.0,7.0,18.0,30.0,0.7878787878787878,0.4642857142857143,0.5842696629213484
3,Relevant Features,1s,1s,1,2,2,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,2,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,2,4,spherical,0.4466666666666666,0.0435569832637426,0.6049382716049383,0.3580246913580246,32.0,1.0,17.0,31.0,0.9696969696969696,0.5079365079365079,0.6666666666666666
3,Relevant Features,1s,1s,1,2,3,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,3,1,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,3,1,spherical,0.4737037037037037,0.0579762077453574,0.6172839506172839,0.3580246913580246,20.0,13.0,30.0,18.0,0.6060606060606061,0.5263157894736842,0.5633802816901409
3,Relevant Features,1s,1s,1,2,3,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,3,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,3,2,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,3,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,3,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,3,3,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,3,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,3,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,3,4,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,1,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,1,spherical,0.4590123456790123,0.0460074942703382,0.5802469135802469,0.3703703703703703,29.0,4.0,18.0,30.0,0.8787878787878788,0.4915254237288136,0.6304347826086957
3,Relevant Features,1s,1s,1,2,4,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,2,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,3,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,2,4,4,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,1,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,1,1,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,1,1,spherical,0.581358024691358,0.0344838042297152,0.6666666666666666,0.5061728395061729,10.0,23.0,44.0,4.0,0.303030303030303,0.7142857142857143,0.4255319148936169
3,Relevant Features,1s,1s,1,3,1,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,1,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,1,2,spherical,0.5643209876543209,0.0512396249177641,0.6666666666666666,0.4320987654320987,15.0,18.0,39.0,9.0,0.4545454545454545,0.625,0.5263157894736842
3,Relevant Features,1s,1s,1,3,1,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,1,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,1,3,spherical,0.5438271604938272,0.0514497933680614,0.6666666666666666,0.3703703703703703,25.0,8.0,29.0,19.0,0.7575757575757576,0.5681818181818182,0.6493506493506495
3,Relevant Features,1s,1s,1,3,1,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,1,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,1,4,spherical,0.5224691358024691,0.0516421391107214,0.6666666666666666,0.382716049382716,24.0,9.0,30.0,18.0,0.7272727272727273,0.5714285714285714,0.64
3,Relevant Features,1s,1s,1,3,2,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,2,1,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,2,1,spherical,0.554074074074074,0.0530226432867377,0.6790123456790124,0.382716049382716,13.0,20.0,42.0,6.0,0.3939393939393939,0.6842105263157895,0.5
3,Relevant Features,1s,1s,1,3,2,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,2,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,2,2,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,2,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,2,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,2,3,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,2,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,2,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,2,4,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,1,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,1,spherical,0.5245679012345679,0.0568034069274123,0.6419753086419753,0.3950617283950617,23.0,10.0,29.0,19.0,0.696969696969697,0.5476190476190477,0.6133333333333334
3,Relevant Features,1s,1s,1,3,3,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,2,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,3,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,3,4,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,1,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,1,spherical,0.5024691358024692,0.0505268689621756,0.6419753086419753,0.382716049382716,22.0,11.0,30.0,18.0,0.6666666666666666,0.55,0.6027397260273972
3,Relevant Features,1s,1s,1,3,4,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,2,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,3,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,3,4,4,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,1,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,1,1,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,1,1,spherical,0.5734567901234567,0.0311529700764087,0.6419753086419753,0.4938271604938271,7.0,26.0,45.0,3.0,0.2121212121212121,0.7,0.3255813953488372
3,Relevant Features,1s,1s,1,4,1,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,1,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,1,2,spherical,0.561358024691358,0.039945664971022,0.691358024691358,0.4567901234567901,16.0,17.0,40.0,8.0,0.4848484848484848,0.6666666666666666,0.5614035087719298
3,Relevant Features,1s,1s,1,4,1,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,1,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,1,3,spherical,0.5414814814814815,0.0453951809209513,0.6419753086419753,0.4320987654320987,17.0,16.0,35.0,13.0,0.5151515151515151,0.5666666666666667,0.5396825396825397
3,Relevant Features,1s,1s,1,4,1,4,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,1,4,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,1,4,spherical,0.5311111111111111,0.0416464971759128,0.6296296296296297,0.419753086419753,22.0,11.0,29.0,19.0,0.6666666666666666,0.5365853658536586,0.5945945945945946
3,Relevant Features,1s,1s,1,4,2,1,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,2,1,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,2,1,spherical,0.561604938271605,0.0427843242278547,0.6790123456790124,0.4567901234567901,18.0,15.0,37.0,11.0,0.5454545454545454,0.6206896551724138,0.5806451612903226
3,Relevant Features,1s,1s,1,4,2,2,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,2,2,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,2,2,spherical,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,2,3,full,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,2,3,diag,,,,,,,,,,,
3,Relevant Features,1s,1s,1,4,2,3,spherical,0.5108641975308642,0.0459212794675939,0.6049382716049383,0.4074074074074074,24.0,9.0,25.0,23.0,0.7272727272727273,0.5106382978723404,0.5999999999999999
